DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,StudioApartment
74,1,48.11961942704653,17.733195203359468,13.0,8,17,2017,0.075778755,B,B,6,1437,3,900.0,0,2,B,166486.38241595085,0
113,3,67.13006330000847,45.92223768487707,8.0,8,14,1972,0.050755569,B,B,24,5469,1,145.0,0,1,B,283417.8630893757,0
52,1,38.55538870288175,23.887749396011824,0.0,14,17,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,113277.59188676608,1
27,1,62.45119003409561,38.692863104390995,14.0,7,9,1977,0.07542368,B,B,11,3097,0,900.0,0,0,B,152956.82999798754,0
21,2,43.23187405734652,23.159490428824224,6.0,2,14,1973,0.034331497,B,B,25,5487,3,900.0,0,4,B,168729.9584402553,0
1,2,66.90968878295746,65.09774533914083,0.0,4,22,2015,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,185061.62285463192,1
125,1,40.38400875168139,21.05213767782557,7.0,4,12,1970,0.040242764,B,B,25,3478,11,2729.0,3,1,B,182230.9436634874,0
46,2,48.28645478992792,33.373367671300734,5.0,4,5,1967,0.0,B,B,47,11319,0,1145.0,3,5,B,87383.12305512586,0
52,1,42.64053565821945,21.66392883217304,1.0,8,17,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,161435.84812840619,0
15,1,32.807464646114845,16.291910163674462,6.0,5,5,1974,0.158249043,B,B,21,5731,0,900.0,1,0,B,124111.07436048213,0
1,2,56.33123218687065,32.5521342349919,1.0,9,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,222498.9984215088,0
48,1,39.809358719026925,23.87694083952769,8.0,4,14,1986,0.041124634,B,B,46,9515,5,900.0,1,10,B,200468.34000580528,0
90,2,51.099283781265314,32.0789701369201,6.0,8,12,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,192761.99285097566,0
105,2,44.45308946083704,28.149949478421412,5.0,5,5,1964,0.040242764,B,B,25,3478,11,2729.0,3,1,B,197397.87209897907,0
129,2,44.98022779594768,29.229835969424467,5.0,6,7,1963,0.020741326,B,B,24,5613,5,1340.0,2,5,B,218730.46467114484,0
30,2,62.82063053488539,32.5521342349919,1.0,5,17,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,188157.3310615813,0
21,1,32.75324941924624,18.251126506921032,5.0,7,9,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,135572.89447711938,0
85,3,77.58832026661301,49.51628315739231,10.0,2,16,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,355171.64841342386,0
26,3,51.17094179440612,34.43681464325266,9.0,4,17,2014,0.0,B,B,36,6714,2,2672.0,0,2,B,130451.11986625493,0
99,2,50.76276861240162,28.10998658745904,6.0,10,10,1977,0.012338886,B,B,35,5776,1,2078.0,2,4,B,190269.32904393444,0
25,2,66.09521646596184,32.5521342349919,0.0,13,16,1977,0.069753361,B,B,53,13670,4,900.0,1,11,B,273718.32331546914,1
39,2,46.48852061288249,29.11589425213259,6.0,10,10,1970,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,197795.5718296234,0
9,2,46.469859018310785,28.791315145383006,9.0,2,12,1966,0.31019913,B,B,11,2748,1,900.0,0,0,B,159286.26216158347,0
83,2,54.57209697205462,31.82721227009678,8.0,6,17,1984,0.0077202819999999985,B,B,38,4788,2,900.0,0,4,B,260094.9380254516,0
90,2,44.17735649223624,30.65592593638241,5.0,4,5,1965,0.265088676,B,B,37,5288,0,1937.0,3,2,B,181878.44134072465,0
1,3,77.2213342564422,48.63450993555007,10.0,14,17,1997,0.036270089,B,B,6,1318,1,200.0,1,1,B,215257.04163345371,0
24,1,65.85774388078791,29.91281598277039,17.0,7,22,2010,0.111627393,B,B,50,12238,8,1970.0,2,3,B,87463.72921921336,0
23,1,44.11796353411759,21.66392883217304,1.0,18,25,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,114049.77862744757,0
1,1,49.086829875798685,21.66392883217304,0.0,3,6,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,170057.58823796947,1
30,1,37.76560420893184,21.66392883217304,0.0,3,6,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,135430.61154913448,1
61,2,47.749629041566784,32.23232083117497,6.0,4,12,1975,0.300322518,B,B,52,10311,6,900.0,1,9,B,245818.042752552,0
21,3,71.60325177981916,48.033648527155215,7.0,15,16,1977,0.194489265,B,B,47,8004,3,125.0,3,5,B,258731.53514805052,0
8,1,36.969286207267615,20.671245778319296,5.0,7,9,1966,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,131226.3319280899,0
58,3,66.15325282750884,47.79133521566546,9.0,2,12,1969,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B,209821.95186289406,0
44,2,44.49223254806282,30.91832220266441,5.0,4,5,1965,0.036122292,B,B,24,4378,0,1036.0,1,1,B,190200.8060329426,0
113,2,38.12840213068283,23.05547115884133,6.0,7,14,1970,0.050755569,B,B,24,5469,1,145.0,0,1,B,200414.40117171846,0
128,3,79.15133808283426,47.03514241530527,13.0,17,17,2005,0.0,B,B,27,4798,0,30.0,2,8,B,438480.13257619273,0
27,2,64.3076843007438,37.038420424764105,9.0,13,16,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,199715.148807018,0
138,1,35.75863297653913,22.552345752570425,5.0,8,9,1964,0.0,B,B,36,6714,2,2672.0,0,2,B,177250.94048060145,0
75,2,55.35851880859562,31.954391455423146,8.0,8,14,1991,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,258182.6752368279,0
23,1,39.47166557305147,21.66392883217304,1.0,3,6,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,76335.07814949713,0
23,3,78.06284829103095,46.96048008775954,1.0,14,17,2017,0.014333947,B,B,2,528,0,0.0,0,0,B,431238.4670110489,0
6,1,49.195459706565494,21.66392883217304,1.0,9,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,145532.74986166865,0
119,2,51.313702196799824,32.964128918480355,6.0,10,10,1973,0.333891544,B,B,30,6564,1,900.0,0,0,B,169089.592664422,0
7,1,39.149859481064404,24.04232309970209,8.0,2,12,1980,0.035145267,B,B,42,9292,3,2620.0,0,3,B,171725.9308801626,0
83,1,34.853944712968094,21.76247346876049,5.0,10,10,1975,0.100455735,B,B,43,7227,0,900.0,1,6,A,157281.40165310295,0
1,1,47.19574796289732,21.66392883217304,1.0,19,24,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,170718.29654167645,0
99,2,60.32339210535779,37.42270633511457,10.0,21,22,1991,0.012338886,B,B,35,5776,1,2078.0,2,4,B,287262.764886454,0
57,2,52.80878777139223,34.46004031075391,9.0,8,17,2005,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,102577.54122112767,0
1,1,39.264718272376754,21.66392883217304,1.0,7,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,127742.13541594196,0
78,4,94.93986265542208,54.75226863173882,10.0,6,12,2001,0.219006007,B,B,28,6746,3,900.0,1,4,B,437706.6507520504,0
12,1,38.95140762322532,21.61120979786704,8.0,8,17,1988,0.090799103,B,B,74,19083,2,900.0,5,15,B,174353.82385802467,0
53,3,76.84117436017766,49.202008006058854,10.0,4,16,1985,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,352671.4297063973,0
53,1,38.00424962258339,24.25930742491634,8.0,4,24,2020,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,167829.12391740398,0
111,3,78.80120387975708,45.4828898724715,10.0,6,22,2009,0.135649789,B,B,46,7960,6,350.0,3,11,B,448317.2234687677,0
30,1,40.604963543636025,21.66392883217304,1.0,13,17,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,133031.58726544262,0
11,3,60.283342516734066,44.95291940502744,5.0,10,10,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,252438.07119961805,0
94,1,38.368577095288366,21.93126933546056,9.0,7,16,1977,0.521867054,B,B,25,6149,0,900.0,0,0,B,147480.76147546998,0
154,3,78.79218932438606,53.204668906921995,9.0,3,5,1958,0.460556389,B,B,20,4386,14,900.0,1,5,B,367001.4384632893,0
45,3,83.61915871430924,46.96048008775954,1.0,20,24,2016,0.195781053,B,B,23,5212,6,900.0,3,2,B,409208.9941568748,0
1,1,43.90963711824273,21.66392883217304,1.0,6,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,145549.14723072562,0
52,3,80.93503876445459,46.686469007062996,12.0,14,17,2007,0.371148999,B,B,34,7065,1,750.0,2,5,B,267748.00529447873,0
53,1,39.05770653117653,22.07351471435537,9.0,9,12,1973,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,215809.4676597896,0
101,1,33.50068024516579,21.63635567291512,5.0,7,9,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,146258.01081839864,0
156,3,73.7798044115473,44.4061627792125,10.0,12,17,2007,0.007658515,B,B,35,7077,56,2301.0,3,19,B,485380.1495008799,0
48,1,44.825250190495375,24.240045212498355,8.0,7,12,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,207633.6602870756,0
52,1,40.19090494115511,21.66392883217304,1.0,4,17,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,130155.25477646913,0
58,2,64.06179158584241,32.5521342349919,0.0,9,17,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,175466.8454627023,1
6,1,38.34487292063137,21.66392883217304,1.0,10,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,122254.10548641405,0
102,2,44.957215513018724,31.545947550151816,6.0,1,5,1964,0.23861713,B,B,26,3889,6,705.0,3,6,B,195061.18036188176,0
21,1,32.33029237782065,22.326869800806808,5.0,3,9,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,171842.41185486814,0
42,2,52.56958274860772,30.70106253464663,9.0,17,17,2008,0.158249043,B,B,21,5731,0,900.0,1,0,B,234342.9572090477,0
113,3,56.44935231292608,35.44365323491307,6.0,2,9,1964,0.050755569,B,B,24,5469,1,145.0,0,1,B,317253.7447269265,0
183,2,48.1778623480258,33.167547328397234,5.0,7,9,1970,0.037316452,B,B,32,6748,93,562.0,4,10,B,270687.90269196173,0
62,1,46.01318716772288,28.508375118318988,8.0,4,17,2019,0.072157581,B,B,2,629,1,900.0,0,0,A,113909.09942801466,0
13,1,43.408248624709046,20.719727837659995,10.0,17,22,2003,0.090799103,B,B,74,19083,2,900.0,5,15,B,199036.83546706676,0
130,3,85.61613707758083,51.26430689932777,11.0,5,6,1954,0.21843974,B,B,21,4472,6,1450.0,4,7,A,402332.49154931155,0
32,2,46.856432704010544,28.24196376526462,5.0,7,9,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B,236804.2800366586,0
23,2,65.89023072165122,32.5521342349919,1.0,10,17,2015,0.075778755,B,B,6,1437,3,900.0,0,2,B,153884.67669931898,0
55,3,81.19288913627011,49.7361506273577,10.0,6,14,1996,0.041365446,B,B,31,5569,0,900.0,1,4,B,286817.23361344263,0
191,3,73.09671192886795,48.49014893576057,9.0,17,17,1997,0.127375905,B,B,43,8429,3,900.0,3,9,B,314740.09748612397,0
9,3,81.94813471027166,46.351682162696676,8.0,16,17,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,256303.8280474052,0
12,1,42.8151625374116,23.494184265277184,8.0,10,14,1989,0.090799103,B,B,74,19083,2,900.0,5,15,B,179735.48827555534,0
17,2,56.48793652708885,34.686376587896234,8.0,3,16,1975,0.0,B,B,18,3374,5,620.0,1,2,B,313078.01570575434,0
111,1,40.72207824934292,18.80025733453598,8.0,11,21,2009,0.093442564,B,B,23,4635,5,3300.0,2,4,B,252195.6770798662,0
52,3,82.90203960211355,51.64163865124282,10.0,6,17,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B,336106.65631546505,0
6,2,65.53692116137357,32.5521342349919,0.0,14,18,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,190962.53310092835,1
90,3,58.30884499704958,42.1630854769592,6.0,2,9,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B,225284.70023519953,0
21,1,40.18020631806658,23.004118493858037,7.0,2,17,2005,0.034331497,B,B,25,5487,3,900.0,0,4,B,156573.30283738233,0
25,1,45.97279951501696,42.880931778541004,1.0,13,17,2014,0.069753361,B,B,53,13670,4,900.0,1,11,B,201501.5345824407,0
64,2,45.5221281762932,31.118506822219466,5.0,8,9,1974,0.002211665,B,B,39,7614,3,900.0,1,5,A,240067.3585265573,0
27,3,81.29545686590455,52.9777787392207,10.0,11,13,2003,0.041116354,B,B,53,14892,4,900.0,1,4,B,390502.9487887937,0
6,3,76.76336948791784,46.96048008775954,0.0,9,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,197322.6527748693,1
6,1,43.74189012329683,27.10114836152853,1.0,9,25,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,155443.61129124762,0
39,2,75.99373875074691,31.87319781347922,12.0,19,23,2007,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,345886.68220569857,0
27,2,67.1759713661253,32.5521342349919,1.0,4,8,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,166268.9592948262,0
47,3,68.3866344546064,45.72655898173891,6.0,14,18,1980,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,277741.58911039645,0
59,3,68.8860803579418,49.864532612444755,7.0,2,16,1980,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,302977.1979377916,0
99,3,62.528464615950185,47.10383298933234,6.0,9,9,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,161044.94413780785,0
6,3,78.52462518814424,46.5796247802754,12.0,17,19,2017,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,218825.88604211065,0
6,2,64.78587945135814,40.13936585260269,1.0,11,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,169309.8711183024,0
77,1,42.04040217455788,19.2949493779553,8.0,12,17,1981,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,180028.18175161703,0
35,2,45.51172537032875,30.708154486576664,6.0,5,12,1975,0.089039719,B,B,33,7976,5,900.0,0,11,B,235371.6213151476,0
42,2,62.80409646857944,30.99642687708475,11.0,13,24,2010,0.158249043,B,B,21,5731,0,900.0,1,0,B,80678.65238553284,0
37,4,87.89121794724659,57.17968258887224,8.0,2,14,1988,0.127811589,B,B,28,7287,5,320.0,1,3,B,298885.660185922,0
27,1,42.003396030474725,40.340575769744994,1.0,15,17,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,111073.1500029916,0
53,1,42.7854738702447,21.66392883217304,1.0,15,15,1977,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,218230.6967089395,0
1,3,85.98104303871807,46.96048008775954,0.0,15,22,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,215405.7156983437,1
27,2,62.64612250815802,32.5521342349919,1.0,4,8,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,212572.26022588307,0
27,1,43.30431663261685,21.66392883217304,0.0,10,22,1977,0.21140121399999998,B,B,9,1892,0,900.0,0,1,B,117801.20493288733,1
58,3,103.02452991797225,57.295412146215035,14.0,18,24,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B,557202.3513628489,0
1,2,85.45357832346352,32.5521342349919,1.0,9,25,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,263461.13075062056,0
46,2,46.63681680859408,31.408582789032412,5.0,3,5,1968,0.0,B,B,47,11319,0,1145.0,3,5,B,214139.52741033415,0
29,3,74.9605637103592,43.577410947619924,8.0,13,14,1992,0.086885265,B,B,10,2277,2,1547.0,0,0,B,400237.542792344,0
169,2,60.71495805103814,54.71491863617526,1.0,19,19,2019,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,293240.6192294194,0
11,4,78.1953088123809,50.13888877548214,7.0,3,5,1960,0.225824954,A,B,41,6558,7,1548.0,3,2,B,323287.0681797456,0
23,2,61.873738308119506,32.5521342349919,1.0,17,25,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,166975.68228512804,0
27,1,43.14938004850335,21.66392883217304,0.0,15,15,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,160617.18641839802,1
74,1,48.82416841578413,21.66392883217304,1.0,1,1,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,149830.36490054615,0
128,3,83.41183817228246,50.08045400798114,8.0,8,14,1995,0.0,B,B,27,4798,0,30.0,2,8,B,331897.5199539395,0
29,2,43.55448021666009,29.507370817420355,5.0,4,5,1967,0.069660344,B,B,31,6119,4,900.0,1,2,B,168936.23698638089,0
6,1,41.45496320488438,21.66392883217304,1.0,12,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,121115.89187073582,0
1,2,64.45880988865214,32.5521342349919,0.0,10,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,209965.9832203843,1
30,2,67.95579571735325,32.5521342349919,1.0,13,17,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,197761.2169323458,0
45,1,39.631441999260716,21.409163806661038,9.0,6,12,1967,0.014423113999999999,B,B,19,3806,4,900.0,0,3,B,178650.41052979702,0
27,2,62.11803047616928,38.48644754754212,1.0,7,9,2014,0.072157581,B,B,2,629,1,900.0,0,0,A,194555.6354749247,0
87,1,40.399711992745296,21.68738470685482,8.0,11,17,1989,0.100455735,B,B,43,7227,0,900.0,1,6,A,202502.6336855215,0
122,2,58.13695956088088,36.37911469263597,9.0,16,17,2000,0.033493708,B,B,66,10573,1,1322.0,3,8,B,268882.06993694045,0
120,2,39.94403257215901,23.03836681487682,5.0,13,16,1972,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,221918.95312366594,0
145,2,63.96558006223918,34.995349792125424,10.0,11,17,1999,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,259916.04473611558,0
52,1,39.15234818884479,24.25760738681432,1.0,2,17,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,125635.83407431925,0
30,2,71.29455834887517,70.17315836585146,1.0,4,4,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,161825.4060525946,0
116,2,52.78810963874401,32.5099121961782,7.0,8,10,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B,353595.7868733072,0
57,2,65.04588245956785,32.5521342349919,1.0,4,17,1977,0.407276235,A,B,9,1768,0,370.0,0,0,A,183489.35832661125,0
11,1,44.4761367497896,17.20686598537079,11.0,16,25,2013,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,79057.71021289518,0
23,1,45.395880025820205,21.66392883217304,0.0,5,5,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,92319.92067107928,1
1,1,42.850450019608274,40.65791409666286,1.0,15,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,162490.29424639768,0
101,2,48.965889120863636,31.11010763694794,5.0,6,7,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,192102.1063404853,0
123,3,80.11678916040081,46.440836565790406,10.0,10,17,2000,0.0,B,B,47,11319,0,1145.0,3,5,B,403657.9205660291,0
23,2,66.06788587879535,32.5521342349919,1.0,5,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,188642.27755288835,0
9,2,55.769374836797034,32.028748888877956,8.0,8,17,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B,186176.67274897645,0
6,1,49.132789541036644,21.66392883217304,1.0,17,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,139601.08949340138,0
90,1,35.886884607050646,20.01997685679776,5.0,5,5,1963,0.265088676,B,B,37,5288,0,1937.0,3,2,B,132094.24260035614,0
28,4,107.92889753647144,65.6526257408247,11.0,14,23,2006,0.333891544,B,B,30,6564,1,900.0,0,0,B,320544.4489825212,0
1,1,40.154863204004606,21.66392883217304,1.0,11,17,2016,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,123490.21223933615,0
27,1,40.13306148738289,21.66392883217304,0.0,6,12,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,117460.6965576046,1
109,2,43.225443205865794,31.324271510574675,6.0,4,9,1976,0.1363303,B,B,30,6141,10,262.0,3,6,B,203549.7690510813,0
205,1,43.226984649137954,18.663547963941085,8.0,12,12,2007,0.16909109,B,B,19,3856,10,900.0,2,5,B,220501.566180364,0
99,2,48.80465326504427,30.48934022271955,6.0,11,14,1975,0.012338886,B,B,35,5776,1,2078.0,2,4,B,190214.52292102852,0
1,2,66.56702631507765,32.5521342349919,1.0,9,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,224959.0525112804,0
27,1,44.649043527923574,21.66392883217304,0.0,6,7,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,113197.00667177967,1
92,3,62.759276114402816,46.03958871552637,6.0,5,12,1980,0.460556389,B,B,20,4386,14,900.0,1,5,B,318762.3790332149,0
40,2,46.1866043821075,35.59825254502342,5.0,5,9,1964,0.210473241,B,B,11,2398,2,1994.0,3,0,B,218643.69606559692,0
46,1,35.44081505836585,19.319682724127173,6.0,10,10,1970,0.0,B,B,47,11319,0,1145.0,3,5,B,168032.8895157951,0
93,3,66.15362344990679,46.237776522877034,9.0,3,12,1972,0.127375905,B,B,43,8429,3,900.0,3,9,B,248222.4942865625,0
0,1,36.76515974558208,22.094905338746056,5.0,10,10,1964,0.319809354,B,B,25,4756,16,2857.0,5,8,B,155874.8829939486,0
82,3,70.02348632411777,51.23607541403883,7.0,6,7,1919,0.037316452,B,B,32,6748,93,562.0,4,10,B,524781.0183922851,0
69,2,75.74260456400067,32.022982098807056,11.0,21,24,2012,0.000991363,B,B,33,6783,3,900.0,1,9,B,301056.2062298837,0
9,3,83.55809576354864,48.12796029099182,8.0,7,14,1999,0.161531741,B,B,25,5648,1,30.0,2,4,B,295264.5497513473,0
57,1,40.59731093842439,21.31675310290696,10.0,20,22,2004,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,204141.82529135727,0
47,3,89.82294665036258,61.029895297584936,10.0,13,24,2010,0.101872465,B,B,23,4583,3,900.0,3,3,B,312724.25984711765,0
37,2,49.84712532449831,30.84205091353557,5.0,9,9,1969,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,214874.308753064,0
62,2,71.25323468907435,32.5521342349919,1.0,13,17,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,181620.0041303721,0
5,2,45.088108165416145,27.268514558279524,6.0,3,9,1971,0.150817539,B,B,16,3433,4,2643.0,4,5,B,228628.22570789306,0
88,3,86.17340061762772,53.390425250781185,0.0,5,17,2015,0.127375905,B,B,43,8429,3,900.0,3,9,B,371273.3449702344,1
6,2,66.22891638641565,32.5521342349919,1.0,7,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,175476.0693063191,0
29,1,34.498953015704366,19.930202585019178,5.0,7,9,1975,0.069660344,B,B,31,6119,4,900.0,1,2,B,157029.53359870386,0
12,3,82.19226883106299,45.622161898644066,9.0,7,21,1999,0.090799103,B,B,74,19083,2,900.0,5,15,B,343866.6781979276,0
92,1,40.93690634945908,21.21382406690117,7.0,14,17,2013,0.460556389,B,B,20,4386,14,900.0,1,5,B,171344.14363802626,0
48,3,63.128917452496005,43.90543256129529,6.0,7,9,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,303689.72130822594,0
134,1,40.31999606983669,21.66392883217304,1.0,3,17,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B,116994.0849953335,0
132,1,31.891030591592553,19.691742527703976,5.0,6,7,1962,0.306977489,B,B,27,5148,14,1575.0,5,7,B,176640.64534257606,0
27,2,55.124953242959926,32.06117749984918,8.0,13,16,2010,0.041116354,B,B,53,14892,4,900.0,1,4,B,205199.6375165601,0
33,1,33.460153612511355,21.66392883217304,0.0,5,12,1977,0.23610845800000002,B,B,16,3893,27,900.0,3,10,B,145331.45159112493,1
1,2,61.91464012366704,33.169950833762485,12.0,11,17,2016,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,134462.56680852216,0
74,1,51.63686810654331,21.66392883217304,1.0,6,7,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,165435.92634125502,0
124,2,45.21692929880659,25.628535778776804,5.0,6,7,1964,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,196352.71685166052,0
132,2,65.4688580401372,35.701862814179954,9.0,17,19,1974,0.007658515,B,B,35,7077,56,2301.0,3,19,B,333466.6147472781,0
6,1,48.372211597341916,21.66392883217304,1.0,4,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,178148.97785514983,0
146,2,55.924502951587016,31.18213115073393,8.0,16,17,1990,0.23610845800000002,B,B,16,3893,27,900.0,3,10,B,308805.5491268649,0
23,2,64.94847494766277,32.5521342349919,1.0,9,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,165785.60248954565,0
58,3,57.30005130515804,46.96048008775954,1.0,4,25,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,163155.47672133052,0
74,2,79.73384700132864,49.400673151696864,1.0,10,22,2017,0.075778755,B,B,6,1437,3,900.0,0,2,B,248757.51738988038,0
62,1,46.254285002654974,28.657752023974425,10.0,7,15,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,110430.18826732485,0
58,1,48.33643372044712,17.818885887965415,1.0,5,5,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,110942.97059665988,0
90,2,54.40088864048815,32.391455402998325,8.0,9,14,1991,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,304576.02729349496,0
37,1,38.17588187348782,19.242737838813493,9.0,10,14,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B,167576.20967379885,0
180,1,31.182870535673512,19.39285205571427,5.0,2,5,1961,0.037316452,B,B,32,6748,93,562.0,4,10,B,177601.93787852192,0
138,2,47.091595788840024,32.72372452177506,5.0,1,5,1964,0.014423113999999999,B,B,19,3806,4,900.0,0,3,B,184556.60149821648,0
46,3,51.373302797702465,37.784362531619394,6.0,3,9,1969,0.0,B,B,47,11319,0,1145.0,3,5,B,246327.5137060436,0
62,1,47.57101213399967,24.617848915011482,11.0,10,17,2013,0.072157581,B,B,2,629,1,900.0,0,0,A,80924.21044118196,0
62,2,81.86397746482353,78.60129765079701,1.0,9,17,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,190550.98204912152,0
27,2,66.61793283459605,31.546184188803743,0.0,4,8,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,178920.3089937141,1
91,1,29.304841125140534,19.76281533709553,5.0,4,5,1965,0.333891544,B,B,30,6564,1,900.0,0,0,B,159807.72714767445,0
23,2,53.949294449682505,32.5521342349919,1.0,7,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,146596.32784172718,0
121,1,34.877937647896196,20.307126874342526,5.0,5,5,1964,0.212515361,B,B,19,3293,16,628.0,3,7,B,166271.53910329653,0
55,1,42.842522907868826,20.10397564659656,8.0,6,14,1994,0.041365446,B,B,31,5569,0,900.0,1,4,B,182802.4219970832,0
101,1,26.024441133558675,16.230386717842144,3.0,4,5,1968,0.225824954,A,B,41,6558,7,1548.0,3,2,B,124121.21951331568,0
129,3,80.91644470821366,52.86178492766021,8.0,2,5,1961,0.020741326,B,B,24,5613,5,1340.0,2,5,B,308656.41967736284,0
67,3,59.67437554590157,42.8507678327935,6.0,8,9,1973,0.0077202819999999985,B,B,38,4788,2,900.0,0,4,B,226886.17805525035,0
105,2,50.97740558816378,31.07864685369649,6.0,10,10,1972,0.069660344,B,B,31,6119,4,900.0,1,2,B,206840.85329253206,0
